{537.986328125, 232.496148003472},{608.973046875, 231.939518229167},{574.3123046875, 265.030642361111},{572.595678710937, 304.677159288194}
{536.123657226563, 232.433151245117},{608.820251464844, 230.782150268555},{573.529663085938, 260.476531982422},{574.292419433594, 304.781768798828}
{537.173999023438, 232.749576822917},{608.418774414062, 232.028548177083},{573.647680664062, 265.317730034722},{572.049487304688, 305.108984375}
{535.996032714844, 232.559494018555},{608.801330566406, 230.88542175293},{573.437622070313, 260.710632324219},{574.242614746094, 305.005981445313}
{536.9849609375, 233.076649305556},{608.348486328125, 232.360850694444},{573.489038085938, 265.704557291667},{571.88583984375, 305.564583333333}
{535.904724121094, 232.732696533203},{608.810119628906, 231.035690307617},{573.366394042969, 260.9130859375},{574.224609375, 305.268402099609}
{536.848779296875, 233.308799913194},{608.36435546875, 232.596267361111},{573.409204101563, 266.014930555556},{571.798071289062, 305.965549045139}
{535.847045898438, 232.99072265625},{608.878784179688, 231.228759765625},{573.445922851563, 261.259887695313},{574.295776367188, 305.621063232422}
{536.72265625, 233.461154513889},{608.382641601562, 232.762944878472},{573.336083984375, 266.249750434028},{571.707641601563, 306.287684461806}
{535.788818359375, 233.200714111328},{608.979797363281, 231.46598815918},{573.452453613281, 261.554138183594},{574.290161132813, 306.005035400391}
{536.768237304688, 233.688639322917},{608.64580078125, 232.914095052083},{573.519262695312, 266.547341579861},{571.93447265625, 306.716124131944}
{535.730834960938, 233.412246704102},{609.124145507813, 231.703872680664},{573.428466796875, 261.944305419922},{574.307189941406, 306.433471679688}
{536.616943359375, 233.959819878472},{608.871484375, 233.187348090278},{573.489599609375, 267.001844618056},{571.893041992187, 307.384743923611}
{535.537902832031, 233.613052368164},{609.181884765625, 231.930084228516},{573.346862792969, 262.191253662109},{574.214599609375, 306.899353027344}
{536.623681640625, 234.077821180556},{609.145581054687, 233.251692708333},{573.620532226563, 267.216634114583},{572.056298828125, 307.749587673611}
{535.30029296875, 233.836380004883},{609.193603515625, 232.126800537109},{573.186767578125, 262.640930175781},{574.128967285156, 307.360229492188}
{536.367700195313, 234.333799913194},{609.208081054687, 233.442024739583},{573.532421875, 267.588444010417},{572.008203125, 308.304633246528}
{535.010314941406, 233.940185546875},{609.204650878906, 232.255126953125},{573.031311035156, 262.957641601563},{573.965454101563, 307.779388427734}
{535.997265625, 234.296213107639},{609.2154296875, 233.395453559028},{573.322778320313, 267.722612847222},{571.797045898438, 308.651692708333}
{534.718811035156, 234.048599243164},{609.287780761719, 232.281158447266},{572.814514160156, 263.194030761719},{573.945007324219, 308.223510742188}
{535.561889648438, 234.389333767361},{609.1365234375, 233.439431423611},{573.085400390625, 267.95849609375},{571.585595703125, 309.094259982639}
{534.356567382813, 234.110534667969},{609.34814453125, 232.333068847656},{572.561462402344, 263.396118164063},{573.805053710938, 308.705810546875}
{535.062963867187, 234.434602864583},{609.106420898437, 233.371983506944},{572.853662109375, 268.167437065972},{571.422778320313, 309.573014322917}
{533.994567871094, 234.207183837891},{609.409790039063, 232.312957763672},{572.566162109375, 263.679748535156},{573.773376464844, 309.170196533203}
{534.473608398437, 234.286404079861},{609.014208984375, 233.106629774306},{572.557006835938, 268.189995659722},{571.198608398438, 309.879361979167}
{533.4462890625, 234.011383056641},{609.374877929688, 232.072036743164},{572.219970703125, 263.750366210938},{573.5283203125, 309.468475341797}
{533.9619140625, 234.074880642361},{608.857250976562, 232.83701171875},{572.229248046875, 268.114388020833},{570.905078125, 310.004340277778}
{532.786804199219, 233.721130371094},{609.200378417969, 231.661270141602},{571.914855957031, 263.649871826172},{573.233703613281, 309.605865478516}
{533.4619140625, 233.810709635417},{608.877514648437, 232.477940538194},{571.997338867188, 268.042415364583},{570.730517578125, 310.22470703125}
{532.135498046875, 233.432403564453},{609.101928710938, 231.357635498047},{571.356506347656, 263.523315429688},{572.875061035156, 309.866180419922}
{532.504028320313, 233.495279947917},{608.524877929687, 232.115440538194},{571.315209960938, 267.987684461806},{570.070654296875, 310.511892361111}
{531.442260742188, 233.154067993164},{609.018432617188, 231.040893554688},{570.91357421875, 263.640869140625},{572.526733398438, 310.182312011719}
{531.98984375, 233.363519965278},{608.542211914062, 231.85009765625},{571.108154296875, 268.03623046875},{569.946606445312, 310.863921440972}
{530.752258300781, 232.936279296875},{608.909606933594, 230.696640014648},{570.480834960938, 263.667877197266},{572.255859375, 310.486053466797}
{531.199609375, 233.098665364583},{608.379956054687, 231.454437934028},{570.6591796875, 268.003081597222},{569.576000976562, 311.189865451389}
{530.012939453125, 232.712463378906},{608.785583496094, 230.321365356445},{570.043029785156, 263.668029785156},{571.97802734375, 310.805572509766}
{530.232275390625, 232.862120225694},{608.398315429688, 231.021625434028},{570.2208984375, 268.139984809028},{569.251293945312, 311.892795138889}
{529.29248046875, 232.559539794922},{608.719848632813, 230.002380371094},{569.754333496094, 263.846832275391},{571.753540039063, 311.228240966797}
{529.740844726563, 232.741048177083},{608.497119140625, 230.746560329861},{570.073193359375, 268.227452256944},{569.195092773438, 312.321636284722}
{528.68359375, 232.525268554688},{608.785827636719, 229.866989135742},{569.490295410156, 264.083740234375},{571.585327148438, 311.822479248047}
{529.085913085937, 232.892013888889},{608.536572265625, 230.805902777778},{569.764819335938, 268.670355902778},{568.933154296875, 313.166189236111}
{528.086975097656, 232.588088989258},{608.933715820313, 229.779174804688},{569.202392578125, 264.609497070313},{571.514221191406, 312.559112548828}
{528.80810546875, 233.102083333333},{608.958520507813, 230.828016493056},{569.9107421875, 269.127105034722},{569.188598632813, 314.031043836806}
{527.632080078125, 232.796081542969},{609.141967773438, 229.814056396484},{569.11328125, 265.194061279297},{571.566589355469, 313.347686767578}
{528.736010742188, 233.367827690972},{609.5216796875, 230.960753038194},{570.217358398437, 269.637087673611},{569.56416015625, 314.911968315972}
{527.429504394531, 233.024780273438},{609.647399902344, 229.888763427734},{569.314147949219, 265.806213378906},{571.874633789063, 314.211761474609}
{528.7978515625, 233.4447265625},{610.270483398437, 230.944780815972},{570.676708984375, 270.007573784722},{570.054858398438, 315.681206597222}
{527.4619140625, 233.369094848633},{610.29443359375, 230.010131835938},{569.8876953125, 266.539001464844},{572.440124511719, 315.062866210938}
{529.045336914063, 233.512782118056},{611.178442382812, 230.922981770833},{571.325366210938, 270.355436197917},{570.7296875, 316.412087673611}
{527.795349121094, 233.605041503906},{611.247619628906, 230.10270690918},{570.660583496094, 267.264007568359},{573.229064941406, 315.850708007813}
{529.312719726562, 233.474283854167},{612.10625, 230.8728515625},{571.963500976563, 270.631282552083},{571.33740234375, 317.068055555556}
{528.127258300781, 233.666900634766},{612.08349609375, 230.13151550293},{571.387023925781, 267.632385253906},{573.847290039063, 316.403259277344}
{529.49765625, 233.329568142361},{612.8314453125, 230.767925347222},{572.408984375, 270.765201822917},{571.7263671875, 317.508116319444}
{528.458068847656, 233.475357055664},{613.040344238281, 229.961547851563},{571.995910644531, 267.816833496094},{574.470764160156, 316.852691650391}
{529.868920898438, 233.06865234375},{613.833862304688, 230.447829861111},{573.143286132812, 270.770963541667},{572.471875, 317.872211371528}
{528.674133300781, 233.193008422852},{613.785522460938, 229.608978271484},{572.612182617188, 267.765075683594},{575.023254394531, 317.067687988281}
{529.999365234375, 232.598546006944},{614.593603515625, 229.992643229167},{573.572778320313, 270.599967447917},{572.867065429688, 318.052690972222}
{528.844055175781, 232.759735107422},{614.658264160156, 229.206893920898},{573.268615722656, 267.7236328125},{575.514709472656, 317.357574462891}
{530.18779296875, 232.142263454861},{615.354809570312, 229.512250434028},{574.05439453125, 270.393836805556},{573.345727539063, 318.166970486111}
{528.913879394531, 232.282608032227},{615.407958984375, 228.738372802734},{573.570129394531, 267.454711914063},{575.917297363281, 317.569152832031}
{530.304321289063, 231.252907986111},{616.406225585937, 228.516937934028},{574.659814453125, 269.879871961806},{573.998022460937, 318.173046875}
{528.825927734375, 231.754989624023},{615.921447753906, 228.099731445313},{573.799011230469, 267.068389892578},{576.2431640625, 317.591186523438}
{530.115649414063, 230.727180989583},{616.757934570313, 227.95029296875},{574.722045898438, 269.581098090278},{574.078198242187, 318.172873263889}
{528.736267089844, 231.176025390625},{616.421447753906, 227.496017456055},{573.986389160156, 266.714569091797},{576.474548339844, 317.593353271484}
{529.994506835938, 229.901540798611},{617.192919921875, 227.037868923611},{574.883422851563, 268.963606770833},{574.289599609375, 317.860622829861}
{528.497863769531, 230.445266723633},{616.774963378906, 226.652862548828},{574.096862792969, 266.279937744141},{576.646545410156, 317.401947021484}
{529.817114257812, 228.905642361111},{617.540502929687, 225.979481336806},{574.960546875, 268.170496961806},{574.401513671875, 317.353526475694}
{528.331298828125, 229.450042724609},{617.13525390625, 225.509155273438},{574.1376953125, 265.526062011719},{576.893981933594, 316.862518310547}
{529.697290039063, 227.959114583333},{617.853637695313, 224.962489149306},{575.068481445313, 267.378407118056},{574.551293945313, 316.797298177083}
{528.126586914063, 228.32014465332},{617.491027832031, 224.278396606445},{574.188537597656, 264.602264404297},{577.072265625, 316.246185302734}
{529.570678710938, 226.876052517361},{618.206518554687, 223.804372829861},{575.195825195313, 266.463563368056},{574.723608398437, 316.143326822917}
{527.977600097656, 227.261444091797},{617.83837890625, 223.09538269043},{574.283935546875, 263.603118896484},{577.297668457031, 315.624664306641}
{529.504931640625, 225.762348090278},{618.585205078125, 222.608962673611},{575.386303710937, 265.494542100694},{574.963159179688, 315.415755208333}
{527.736633300781, 226.089660644531},{618.065124511719, 221.786697387695},{574.384216308594, 262.56640625},{577.429382324219, 314.85498046875}
{529.09228515625, 224.996831597222},{618.63134765625, 221.767686631944},{575.212939453125, 264.890494791667},{574.837768554688, 315.064105902778}
{527.334716796875, 225.168838500977},{618.234436035156, 220.748489379883},{574.347229003906, 261.780212402344},{577.432495117188, 314.450225830078}
{528.768188476563, 224.509689670139},{618.694970703125, 221.184711371528},{575.114965820312, 264.526378038194},{574.80126953125, 314.916514756944}
{526.861572265625, 224.726745605469},{618.272766113281, 220.13899230957},{574.133361816406, 261.455993652344},{577.384704589844, 314.438903808594}
{528.43564453125, 224.169813368056},{618.8263671875, 220.729351128472},{575.04140625, 264.340115017361},{574.80068359375, 314.9912109375}
{526.402954101563, 224.511810302734},{618.274780273438, 219.783721923828},{573.878173828125, 261.312194824219},{577.298706054688, 314.617248535156}
{528.000073242187, 224.020974392361},{618.832348632812, 220.450705295139},{574.863500976562, 264.330338541667},{574.707348632812, 315.233246527778}
{525.996215820313, 224.442489624023},{618.330810546875, 219.494140625},{573.649963378906, 261.521057128906},{577.346130371094, 314.903167724609}
{527.109765625, 223.638823784722},{618.568139648438, 219.992599826389},{574.275, 264.19892578125},{574.164233398438, 315.455750868056}
{525.607482910156, 224.285919189453},{618.357116699219, 219.236389160156},{573.420043945313, 261.51220703125},{577.267639160156, 315.113525390625}
{526.708642578125, 223.319932725694},{618.609057617188, 219.527777777778},{574.1478515625, 264.008181423611},{574.131884765625, 315.516059027778}
{525.160339355469, 224.055282592773},{618.349243164063, 218.810028076172},{573.359313964844, 261.417358398438},{577.238098144531, 315.226806640625}
{526.389868164062, 223.066840277778},{618.675634765625, 219.144813368056},{574.058569335937, 263.865809461806},{574.127978515625, 315.591861979167}
{524.56591796875, 223.681060791016},{618.258605957031, 218.30110168457},{572.975463867188, 261.054443359375},{577.0322265625, 315.292114257813}
{525.765966796875, 222.440028211806},{618.489794921875, 218.366427951389},{573.690698242188, 263.360091145833},{573.861987304688, 315.330523003472}
{523.94775390625, 223.263488769531},{617.974487304688, 217.664199829102},{572.467895507813, 260.703369140625},{576.802612304688, 315.100616455078}
{525.032470703125, 221.824609375},{618.162866210938, 217.587055121528},{573.209448242187, 262.844140625},{573.492749023437, 315.042274305556}
{523.330139160156, 222.605102539063},{617.773498535156, 216.900588989258},{572.033264160156, 260.128234863281},{576.500122070313, 314.808746337891}
{524.265771484375, 221.036197916667},{617.811645507813, 216.629340277778},{572.694360351563, 262.154578993056},{573.093579101562, 314.5826171875}
{522.53076171875, 221.759078979492},{617.445190429688, 215.850952148438},{571.484802246094, 259.331756591797},{576.142272949219, 314.334594726563}
{523.5974609375, 220.227061631944},{617.45400390625, 215.667881944444},{572.212329101563, 261.405219184028},{572.717602539062, 314.001703559028}
{521.661804199219, 220.885101318359},{616.922058105469, 214.725509643555},{570.799194335938, 258.370666503906},{575.700134277344, 313.682464599609}
{522.722387695312, 219.367545572917},{616.940795898438, 214.617632378472},{571.552099609375, 260.610611979167},{572.191333007813, 313.404481336806}
{520.73974609375, 220.010833740234},{616.43701171875, 213.551116943359},{570.152770996094, 257.601135253906},{575.299621582031, 313.097351074219}
{522.321557617188, 219.007465277778},{616.712524414063, 214.17451171875},{571.240893554688, 260.28525390625},{571.939208984375, 313.172905815972}
{519.888977050781, 219.328765869141},{615.923217773438, 212.627990722656},{569.359497070313, 256.837829589844},{574.860778808594, 312.633422851563}
{521.573999023438, 218.388411458333},{616.233081054688, 213.43271484375},{570.6359375, 259.72421875},{571.421240234375, 312.758040364583}
{519.162658691406, 218.767715454102},{615.490844726563, 211.868438720703},{568.680114746094, 256.238189697266},{574.481872558594, 312.268585205078}
{520.861645507812, 217.919466145833},{615.82080078125, 212.824924045139},{570.091650390625, 259.323459201389},{570.973803710938, 312.524696180556}
{518.570861816406, 218.442657470703},{615.1572265625, 211.34635925293},{568.353149414063, 256.029296875},{574.218078613281, 312.104461669922}
{520.5259765625, 217.608810763889},{615.702709960937, 212.386957465278},{569.901806640625, 259.052517361111},{570.870068359375, 312.376671006944}
{518.231201171875, 218.172897338867},{615.031433105469, 210.964538574219},{568.075500488281, 255.733245849609},{574.0986328125, 311.993713378906}
{520.332934570313, 217.490093315972},{615.714990234375, 212.195659722222},{569.841625976562, 258.99833984375},{570.855126953125, 312.441384548611}
{518.0869140625, 218.130584716797},{615.013732910156, 210.857650756836},{568.0771484375, 255.822219848633},{574.082946777344, 312.046417236328}
{520.218872070313, 217.437261284722},{615.691772460938, 212.14248046875},{569.780810546875, 258.990212673611},{570.791235351562, 312.486284722222}
{518.051086425781, 218.160446166992},{615.167785644531, 210.859466552734},{568.133117675781, 255.921600341797},{574.170715332031, 312.253234863281}
{520.163208007813, 217.765538194444},{615.677319335937, 212.447178819444},{569.767944335938, 259.33271484375},{570.794287109375, 312.859266493056}
{518.0732421875, 218.508819580078},{615.264099121094, 211.146957397461},{568.295043945313, 256.412322998047},{574.291381835938, 312.645751953125}
{520.334008789063, 218.051985677083},{615.836499023437, 212.66552734375},{569.977880859375, 259.587955729167},{571.050927734375, 313.114105902778}
{518.183898925781, 219.186935424805},{615.306945800781, 211.733489990234},{568.390625, 257.060333251953},{574.460205078125, 313.209594726563}
{520.36181640625, 218.486187065972},{615.831396484375, 213.118326822917},{569.988891601563, 260.025857204861},{571.05, 313.540407986111}
{518.3544921875, 219.790344238281},{615.426513671875, 212.465057373047},{568.439392089844, 257.742492675781},{574.476135253906, 313.826019287109}
{520.657763671875, 219.051019965278},{616.018725585938, 213.673643663194},{570.262158203125, 260.546940104167},{571.329931640625, 314.0087890625}
{518.604370117188, 220.40754699707},{615.523254394531, 212.997299194336},{568.621826171875, 258.367126464844},{574.734619140625, 314.246459960938}
{520.858251953125, 219.551497395833},{616.041918945313, 214.1568359375},{570.418310546875, 260.968348524306},{571.499853515625, 314.33828125}
{519.088806152344, 220.988159179688},{615.667297363281, 213.741287231445},{569.128112792969, 258.852447509766},{574.883666992188, 314.56640625}
{521.4482421875, 220.300119357639},{616.300903320313, 214.978526475694},{570.86708984375, 261.608409288194},{571.898876953125, 314.799424913194}
{519.577209472656, 221.255584716797},{615.893737792969, 214.110549926758},{569.479125976563, 258.995330810547},{575.138000488281, 314.621215820313}
{521.969604492188, 220.7849609375},{616.451147460937, 215.583181423611},{571.21328125, 261.979470486111},{572.162841796875, 314.965125868056}
{520.096435546875, 221.679229736328},{616.024597167969, 214.631210327148},{569.899291992188, 259.296569824219},{575.364562988281, 314.70263671875}
{522.419262695312, 221.191221788194},{616.485595703125, 216.114876302083},{571.445751953125, 262.256174045139},{572.312158203125, 315.00927734375}
{520.552368164063, 222.058990478516},{616.162170410156, 215.102325439453},{570.208435058594, 259.586730957031},{575.568603515625, 314.807800292969}
{523.021948242187, 221.765755208333},{616.643041992187, 216.741080729167},{571.8634765625, 262.649164496528},{572.699072265625, 315.156336805556}
{521.046752929688, 222.561614990234},{616.1484375, 215.668960571289},{570.432250976563, 259.844573974609},{575.743408203125, 314.8310546875}
{523.244482421875, 222.037760416667},{616.518041992187, 217.124164496528},{571.887231445313, 262.812630208333},{572.652392578125, 315.123806423611}
{521.472290039063, 222.849044799805},{616.121887207031, 216.08332824707},{570.653015136719, 260.114715576172},{575.814147949219, 314.727172851563}
{523.805322265625, 222.168033854167},{616.496313476562, 217.333832465278},{572.191186523438, 262.700737847222},{572.910229492187, 314.681987847222}
{521.807067871094, 222.843490600586},{616.045959472656, 216.093734741211},{570.825561523438, 259.781646728516},{575.926635742188, 314.316223144531}
{524.323071289062, 222.190256076389},{616.547680664062, 217.426768663194},{572.501000976563, 262.530490451389},{573.17783203125, 314.246006944444}
{522.181030273438, 222.780853271484},{616.020874023438, 216.073013305664},{571.105163574219, 259.571197509766},{576.058044433594, 313.872985839844}
{524.579052734375, 222.225998263889},{616.332788085938, 217.520963541667},{572.554223632813, 262.3669921875},{573.200122070313, 313.815972222222}
{522.61865234375, 222.716079711914},{616.0478515625, 216.22346496582},{571.257202148438, 259.254760742188},{576.072814941406, 313.502960205078}
{525.021069335937, 222.243619791667},{616.375952148437, 217.597265625},{572.802197265625, 262.221234809028},{573.414868164062, 313.441427951389}
{522.9833984375, 222.698532104492},{616.002197265625, 216.340179443359},{571.379821777344, 259.022827148438},{576.096374511719, 313.139709472656}
{525.37568359375, 222.496180555556},{616.270556640625, 217.883626302083},{572.946728515625, 262.272862413194},{573.546850585937, 313.233713107639}
{523.218200683594, 222.857131958008},{615.857055664063, 216.551071166992},{571.488952636719, 258.925109863281},{576.087707519531, 312.942077636719}
{525.415869140625, 222.611979166667},{615.880322265625, 218.102354600694},{572.73662109375, 262.239865451389},{573.276831054687, 312.9552734375}
{523.415344238281, 223.117294311523},{615.587097167969, 216.908508300781},{571.4873046875, 259.008605957031},{575.952392578125, 312.780853271484}
{525.529541015625, 222.848676215278},{615.602563476563, 218.394520399306},{572.646435546875, 262.322916666667},{573.15869140625, 312.817805989583}
{523.592712402344, 223.391983032227},{615.34423828125, 217.237579345703},{571.433898925781, 259.078063964844},{575.864013671875, 312.659881591797}
{525.725952148438, 223.091265190972},{615.378881835937, 218.730805121528},{572.606079101563, 262.416688368056},{573.063671875, 312.673665364583}
{523.872497558594, 223.561401367188},{615.24169921875, 217.575393676758},{571.544738769531, 259.171325683594},{575.782287597656, 312.528961181641}
{526.117333984375, 223.358289930556},{615.365844726563, 219.052408854167},{572.78564453125, 262.523643663194},{573.214038085938, 312.551779513889}
{524.1669921875, 223.832168579102},{615.102722167969, 217.913314819336},{571.5732421875, 259.23681640625},{575.79150390625, 312.397094726563}
{526.332885742188, 223.584743923611},{615.228125, 219.359537760417},{572.8025390625, 262.628797743056},{573.181909179688, 312.4578125}
{524.513122558594, 224.12809753418},{614.938049316406, 218.332397460938},{571.720275878906, 259.343811035156},{575.757141113281, 312.24072265625}
{526.580737304688, 224.019303385417},{615.083642578125, 219.854372829861},{572.840942382813, 262.916200086806},{573.187182617188, 312.526746961806}
{524.846252441406, 224.473678588867},{614.949645996094, 218.813735961914},{571.878845214844, 259.689025878906},{575.792114257813, 312.330749511719}
{526.97978515625, 224.420442708333},{615.115112304688, 220.307096354167},{573.048706054688, 263.175868055556},{573.365893554688, 312.581119791667}
